"Country","iso3","Region","Income","Year","GDP","Unemployment","Inflation","LifeExp","LaborForce","Continent","COVID"
"Mali","MLI","Sub-Saharan Africa","Low income",2018,892.978322787306,1.62,0.299546507387863,58.873,69.122,"Africa","Pre-2020"
"Mali","MLI","Sub-Saharan Africa","Low income",2015,838.11986940103,1.401,1.45069057605953,57.852,70.561,"Africa","Pre-2020"
"Mali","MLI","Sub-Saharan Africa","Low income",2019,909.751069706998,3.29,-1.65826694846365,59.217,69.065,"Africa","Pre-2020"
"Mali","MLI","Sub-Saharan Africa","Low income",2021,872.332803686266,3.966,3.9256028310427,59.116,68.429,"Africa","Post-2020"
"Mali","MLI","Sub-Saharan Africa","Low income",2022,876.168301872624,2.387,9.62147608489068,60.035,69.329,"Africa","Post-2020"
"Mali","MLI","Sub-Saharan Africa","Low income",2023,890.613872535228,2.956,2.0588022827422,60.439,69.256,"Africa","Post-2020"
"Mali","MLI","Sub-Saharan Africa","Low income",2020,872.389721102137,3.528,0.438088940320735,58.858,65.916,"Africa","Post-2020"
"Malta","MLT","Middle East & North Africa","High income",2018,29536.8950627078,3.658,1.15782362451512,82.2487804878049,59.443,"Europe","Pre-2020"
"Malta","MLT","Middle East & North Africa","High income",2022,31979.6090400598,2.921,6.15375621933036,82.4487804878049,63.696,"Europe","Post-2020"
"Malta","MLT","Middle East & North Africa","High income",2016,25969.4410846379,4.687,0.642702771527302,82.4536585365854,56.195,"Europe","Pre-2020"
"Malta","MLT","Middle East & North Africa","High income",2017,28546.7780455971,4.002,1.36435448150708,82.3463414634146,57.309,"Europe","Pre-2020"
"Malta","MLT","Middle East & North Africa","High income",2020,27890.3651055057,4.347,0.638544956776647,82.0975609756098,61.889,"Europe","Post-2020"
"Malta","MLT","Middle East & North Africa","High income",2019,29522.6524527602,3.616,1.64206001768947,82.6585365853659,60.842,"Europe","Pre-2020"
"Malta","MLT","Middle East & North Africa","High income",2021,31437.5030232122,3.394,1.49789217934731,82.2585365853659,62.768,"Europe","Post-2020"
"Malta","MLT","Middle East & North Africa","High income",2023,32816.3252635461,3.11,5.09396758978879,83.5073170731707,63.618,"Europe","Post-2020"
"Malta","MLT","Middle East & North Africa","High income",2015,25529.6813131565,5.389,1.10054826378928,81.8975609756097,55.634,"Europe","Pre-2020"
"Marshall Islands","MHL","East Asia & Pacific","Upper middle income",2015,3764.34426229508,NA,NA,65.292,NA,"Oceania","Pre-2020"
"Marshall Islands","MHL","East Asia & Pacific","Upper middle income",2021,5405.2747359006,NA,NA,65.421,NA,"Oceania","Post-2020"
"Marshall Islands","MHL","East Asia & Pacific","Upper middle income",2017,4190.93468589482,NA,NA,65.673,NA,"Oceania","Pre-2020"
"Marshall Islands","MHL","East Asia & Pacific","Upper middle income",2020,5172.57528216176,NA,NA,65.387,NA,"Oceania","Post-2020"
"Marshall Islands","MHL","East Asia & Pacific","Upper middle income",2023,5470.42006850903,NA,NA,66.945,NA,"Oceania","Post-2020"
"Marshall Islands","MHL","East Asia & Pacific","Upper middle income",2016,3946.8444109078,NA,NA,65.477,NA,"Oceania","Pre-2020"
"Marshall Islands","MHL","East Asia & Pacific","Upper middle income",2018,4542.34293916308,NA,NA,65.87,NA,"Oceania","Pre-2020"
"Marshall Islands","MHL","East Asia & Pacific","Upper middle income",2022,5516.88000598847,NA,NA,66.725,NA,"Oceania","Post-2020"
"Marshall Islands","MHL","East Asia & Pacific","Upper middle income",2019,5162.81500670348,NA,NA,66.047,NA,"Oceania","Pre-2020"
"Mauritania","MRT","Sub-Saharan Africa","Lower middle income",2023,1630.27171808744,10.446,4.95305034506869,68.484,40.967,"Africa","Post-2020"
"Mauritania","MRT","Sub-Saharan Africa","Lower middle income",2015,1554.94897871782,10.108,3.25472688117632,66.498,42.077,"Africa","Pre-2020"
"Mauritania","MRT","Sub-Saharan Africa","Lower middle income",2016,1528.05152299375,10.283,1.4717104565,66.823,41.589,"Africa","Pre-2020"
"Mauritania","MRT","Sub-Saharan Africa","Lower middle income",2021,1520.31117904613,11.144,3.5651648465019,66.762,40.722,"Africa","Post-2020"
"Mauritania","MRT","Sub-Saharan Africa","Lower middle income",2022,1576.75624107308,10.531,9.52526628622842,68.281,41.114,"Africa","Post-2020"
"Mauritania","MRT","Sub-Saharan Africa","Lower middle income",2018,1602.90225649072,10.407,3.06735996058356,67.419,41.073,"Africa","Pre-2020"
"Mauritania","MRT","Sub-Saharan Africa","Lower middle income",2017,1576.06857825162,10.336,2.2542765193481,67.088,41.102,"Africa","Pre-2020"
"Mauritania","MRT","Sub-Saharan Africa","Lower middle income",2020,1553.30615586591,11.054,2.38569488456317,66.794,40.64,"Africa","Post-2020"
"Mauritania","MRT","Sub-Saharan Africa","Lower middle income",2019,1605.1352359742,10.416,2.30009262117939,67.64,41.03,"Africa","Pre-2020"
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2015,9507.87133656424,7.41,1.28654970760231,74.3531707317073,60.342,"Africa","Pre-2020"
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2019,10956.9450226163,6.331,0.405655190309536,74.2358536585366,59.746,"Africa","Pre-2020"
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2017,10247.6960577758,6.752,3.66699702675919,74.5146341463415,59.887,"Africa","Pre-2020"
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2018,10652.4836886859,6.426,3.21605383144576,74.4163414634146,59.274,"Africa","Pre-2020"
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2022,10552.2905595266,6.322,10.7737512242899,73.5146341463415,56.07,"Africa","Post-2020"
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2020,9362.87435896817,8.626,2.58080077182826,74.1770731707317,56.053,"Africa","Post-2020"
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2021,9679.12123882353,7.719,4.02852888157382,73.680243902439,53.066,"Africa","Post-2020"
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2016,9868.32716641952,6.814,0.977675134719007,74.3948780487805,59.658,"Africa","Pre-2020"
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2023,11093.7519139967,5.571,7.05298238454734,73.4121951219512,55.653,"Africa","Post-2020"
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2022,10013.366859074,3.256,7.89627619168551,73.973,60.946,"Americas","Post-2020"
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2023,10253.5262648956,2.765,5.52796087314385,75.069,61.743,"Americas","Post-2020"
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2020,9234.64362409252,4.44,3.39683415570006,70.449,56.426,"Americas","Post-2020"
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2021,9728.05680082173,4.019,5.68920847683757,69.75,59.925,"Americas","Post-2020"
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2017,10193.7727202899,3.419,6.04145724018993,74.261,60.209,"Americas","Pre-2020"
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2018,10296.8690920868,3.275,4.89935015356547,74.301,60.429,"Americas","Pre-2020"
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2019,10159.4448356722,3.477,3.63596142127045,74.53,61.12,"Americas","Pre-2020"
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2016,10100.5021214851,3.853,2.82170784747655,74.376,60.427,"Americas","Pre-2020"
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2015,10021.2386124039,4.311,2.72064064964029,74.431,60.552,"Americas","Pre-2020"
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2023,2930.55143045833,NA,1.47794302865692,67.198,NA,"Oceania","Post-2020"
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2017,2928.72277934078,NA,0.582253735254647,65.761,NA,"Oceania","Pre-2020"
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2016,2915.62716763945,NA,-1.03746806405333,65.576,NA,"Oceania","Pre-2020"
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2022,2929.91266261092,NA,5.40874375479069,66.961,NA,"Oceania","Post-2020"
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2018,2917.31795034991,NA,1.49840023593732,65.943,NA,"Oceania","Pre-2020"
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2019,3026.12235068898,NA,1.92385170787928,66.196,NA,"Oceania","Pre-2020"
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2015,2911.16211045292,NA,-0.298115837381087,65.306,NA,"Oceania","Pre-2020"
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2021,3030.84654184752,NA,3.19128406597464,66.152,NA,"Oceania","Post-2020"
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2020,2958.48866022271,NA,0.554594630853189,65.878,NA,"Oceania","Post-2020"
"Moldova","MDA","Europe & Central Asia","Upper middle income",2019,3438.67732670712,1.466,4.83778351428724,70.181,69.332,"Europe","Pre-2020"
"Moldova","MDA","Europe & Central Asia","Upper middle income",2020,3188.91691602699,1.186,3.76597122245358,69.914,69.68,"Europe","Post-2020"
"Moldova","MDA","Europe & Central Asia","Upper middle income",2017,3085.33305844263,1.586,6.57022997455602,70.375,68.331,"Europe","Pre-2020"
"Moldova","MDA","Europe & Central Asia","Upper middle income",2021,3688.16729442144,0.785,5.10641129002836,68.991,72.51,"Europe","Post-2020"
"Moldova","MDA","Europe & Central Asia","Upper middle income",2022,3611.95484829954,0.897,28.7372976766236,71.546,72.531,"Europe","Post-2020"
"Moldova","MDA","Europe & Central Asia","Upper middle income",2023,3760.70006337895,1.555,13.4170104381299,71.198,70.654,"Europe","Post-2020"
"Moldova","MDA","Europe & Central Asia","Upper middle income",2015,2749.55137054338,1.742,9.67624033101852,70.118,70.215,"Europe","Pre-2020"
"Moldova","MDA","Europe & Central Asia","Upper middle income",2016,2910.95486872376,1.557,6.3593089803794,70.179,69.907,"Europe","Pre-2020"
"Moldova","MDA","Europe & Central Asia","Upper middle income",2018,3267.9961042872,1.196,3.04505397337069,70.236,67.053,"Europe","Pre-2020"
"Monaco","MCO","Europe & Central Asia","High income",2015,170437.101188261,NA,NA,85.323,NA,"Europe","Pre-2020"
"Monaco","MCO","Europe & Central Asia","High income",2016,173120.189785092,NA,NA,85.63,NA,"Europe","Pre-2020"
"Monaco","MCO","Europe & Central Asia","High income",2023,224582.449752101,NA,NA,86.372,NA,"Europe","Post-2020"
"Monaco","MCO","Europe & Central Asia","High income",2021,194674.777609089,NA,NA,85.113,NA,"Europe","Post-2020"
"Monaco","MCO","Europe & Central Asia","High income",2022,213937.006283651,NA,NA,85.746,NA,"Europe","Post-2020"
"Monaco","MCO","Europe & Central Asia","High income",2020,161262.925884403,NA,NA,86.089,NA,"Europe","Post-2020"
"Monaco","MCO","Europe & Central Asia","High income",2017,165781.779121526,NA,NA,85.878,NA,"Europe","Pre-2020"
"Monaco","MCO","Europe & Central Asia","High income",2018,173041.761057866,NA,NA,86.084,NA,"Europe","Pre-2020"
"Monaco","MCO","Europe & Central Asia","High income",2019,185582.7556905,NA,NA,86.151,NA,"Europe","Pre-2020"
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2017,3956.2049437134,6.359,4.30143105302339,70.5434146341463,59.139,"Asia","Pre-2020"
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2016,3817.91962716702,7.235,0.733272227314403,70.2239024390244,58.397,"Asia","Pre-2020"
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2018,4183.85566447661,5.377,6.82424790145522,70.8270731707317,59.747,"Asia","Pre-2020"
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2019,4337.8167085432,9.269,7.30106953550727,71.0531707317073,64.305,"Asia","Pre-2020"
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2020,4066.03410882791,6.594,3.7237230614026,71.3490243902439,61.967,"Asia","Post-2020"
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2021,4063.53669849245,7.747,7.35894657888157,71.6451219512195,60.196,"Asia","Post-2020"
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2022,4205.88554513551,6.211,15.1509728200805,71.9007317073171,61.655,"Asia","Post-2020"
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2023,4456.53627552726,5.503,10.3503418210123,72.1224390243902,61.145,"Asia","Post-2020"
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2015,3838.92126989984,4.861,5.73568281938325,70.810243902439,59.674,"Asia","Pre-2020"
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2016,6675.1345781084,17.732,-0.27138502338522,76.5414634146342,52.747,"Europe","Pre-2020"
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2021,7321.23528662053,16.543,2.41080198403166,73.8243902439024,48.102,"Europe","Post-2020"
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2022,7808.54763337242,14.851,13.0403036347004,76.1878048780488,48.355,"Europe","Post-2020"
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2019,7626.25402306444,15.128,0.361563704540745,76.6829268292683,54.558,"Europe","Pre-2020"
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2015,6491.19280618646,17.555,1.54869158222486,76.6024390243903,52.374,"Europe","Pre-2020"
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2017,6982.94131741672,16.082,2.38023599053135,76.6853658536585,52.64,"Europe","Pre-2020"
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2018,7332.18614231451,15.19,2.61122378263799,77.8853658536585,53.566,"Europe","Pre-2020"
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2023,8304.2554082997,14.621,8.58476910455405,77.5878048780488,48.275,"Europe","Post-2020"
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2020,6460.59163175748,17.878,-0.255655699848511,75.9317073170732,50.373,"Europe","Post-2020"
"Morocco","MAR","Middle East & North Africa","Lower middle income",2017,3242.64428710938,9.223,0.754663249323624,73.608,45.5,"Africa","Pre-2020"
"Morocco","MAR","Middle East & North Africa","Lower middle income",2018,3304.7119140625,9.271,1.80391671141895,73.946,45.76,"Africa","Pre-2020"
"Morocco","MAR","Middle East & North Africa","Lower middle income",2015,3146.24780273438,9.46,1.55790711346268,72.894,47.47,"Africa","Pre-2020"
"Morocco","MAR","Middle East & North Africa","Lower middle income",2016,3124.42504882813,9.3,1.63531114327063,73.228,46.55,"Africa","Pre-2020"
"Morocco","MAR","Middle East & North Africa","Lower middle income",2020,3090.89428710938,11.223,0.705968661338224,73.133,44.609,"Africa","Post-2020"
"Morocco","MAR","Middle East & North Africa","Lower middle income",2019,3364.73950195313,9.194,0.303386036590358,74.245,46.025,"Africa","Pre-2020"
"Morocco","MAR","Middle East & North Africa","Lower middle income",2022,3325.560546875,9.494,6.65704202759066,75.161,44.3,"Africa","Post-2020"
"Morocco","MAR","Middle East & North Africa","Lower middle income",2023,3403.31982421875,9.044,6.09114152504136,75.313,44.275,"Africa","Post-2020"
"Morocco","MAR","Middle East & North Africa","Lower middle income",2021,3309.130859375,10.576,1.40195883962015,73.385,45.3,"Africa","Post-2020"
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2016,620.779714954555,3.457,17.4180418197597,59.455,79.033,"Africa","Pre-2020"
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2019,617.13932000195,3.646,2.80270307928108,61.306,78.975,"Africa","Pre-2020"
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2017,618.397694360334,3.539,15.1132073899384,60.148,79.011,"Africa","Pre-2020"
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2015,610.563774706589,3.426,3.55075967356746,58.711,79.053,"Africa","Pre-2020"
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2022,596.058889461466,3.596,10.2794018093421,63.011,79.118,"Africa","Post-2020"
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2020,591.804059985932,3.921,3.48393567493207,61.39,78.225,"Africa","Post-2020"
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2021,588.215854695416,4.053,6.40847652975689,60.268,78.217,"Africa","Post-2020"
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2018,621.153734194787,3.604,3.91133439990731,60.79,78.992,"Africa","Pre-2020"
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2023,610.174972826279,3.519,7.12697482131851,63.611,78.977,"Africa","Post-2020"
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2018,1361.5683126412,0.767,6.87232865662918,66.232,62.361,"Asia","Pre-2020"
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2019,1440.98988236734,0.407,8.82506696804562,66.457,60.502,"Asia","Pre-2020"
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2021,1136.9956605414,4.34,7.33058586625421,65.553,55.191,"Asia","Post-2020"
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2022,1174.76697945755,3.057,7.33058586625421,66.506,55.153,"Asia","Post-2020"
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2023,1177.76649645563,3.032,7.33058586625421,66.889,55.225,"Asia","Post-2020"
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2020,1301.31386350667,1.476,7.33058586625421,66.612,60.151,"Asia","Post-2020"
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2015,1166.73305546337,0.766,9.45417189525994,65.288,64.711,"Asia","Pre-2020"
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2016,1225.37913970989,1.058,6.92882525816125,65.64,63.377,"Asia","Pre-2020"
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2017,1290.5640902569,1.356,4.57253655317506,65.909,62.023,"Asia","Pre-2020"
"Namibia","NAM","Sub-Saharan Africa","Upper middle income",2015,4774.10650865775,20.808,3.39401538410559,60.008,60.639,"Africa","Pre-2020"
"Namibia","NAM","Sub-Saharan Africa","Upper middle income",2016,4648.62713460213,23.352,6.72858234593342,60.81,60.453,"Africa","Pre-2020"
"Namibia","NAM","Sub-Saharan Africa","Upper middle income",2017,4476.73324402105,21.733,6.14579981111163,61.661,59.668,"Africa","Pre-2020"
"Namibia","NAM","Sub-Saharan Africa","Upper middle income",2020,3787.49943973286,21.004,2.20938236933471,64.071,57.885,"Africa","Post-2020"
"Namibia","NAM","Sub-Saharan Africa","Upper middle income",2018,4400.47537705743,19.877,4.2915910533787,62.579,58.879,"Africa","Pre-2020"
