"Country","iso3","Region","Income","Year","GDP","Unemployment","Inflation","LifeExp","LaborForce","Continent","COVID","logGDP"
"Mauritania","MRT","Sub-Saharan Africa","Lower middle income",2017,1576.06857825162,10.336,2.2542765193481,67.088,41.102,"Africa","Pre-2020",7.3633230725436
"Mauritania","MRT","Sub-Saharan Africa","Lower middle income",2020,1553.30615586591,11.054,2.38569488456317,66.794,40.64,"Africa","Post-2020",7.3487845230201
"Mauritania","MRT","Sub-Saharan Africa","Lower middle income",2019,1605.1352359742,10.416,2.30009262117939,67.64,41.03,"Africa","Pre-2020",7.38158609767024
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2015,9507.87133656424,7.41,1.28654970760231,74.3531707317073,60.342,"Africa","Pre-2020",9.15998046674691
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2019,10956.9450226163,6.331,0.405655190309536,74.2358536585366,59.746,"Africa","Pre-2020",9.3018200449856
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2017,10247.6960577758,6.752,3.66699702675919,74.5146341463415,59.887,"Africa","Pre-2020",9.23490576259865
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2018,10652.4836886859,6.426,3.21605383144576,74.4163414634146,59.274,"Africa","Pre-2020",9.27364222456863
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2022,10552.2905595266,6.322,10.7737512242899,73.5146341463415,56.07,"Africa","Post-2020",9.26419299165002
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2020,9362.87435896817,8.626,2.58080077182826,74.1770731707317,56.053,"Africa","Post-2020",9.14461441106758
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2021,9679.12123882353,7.719,4.02852888157382,73.680243902439,53.066,"Africa","Post-2020",9.17782970486404
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2016,9868.32716641952,6.814,0.977675134719007,74.3948780487805,59.658,"Africa","Pre-2020",9.19718696054152
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2023,11093.7519139967,5.571,7.05298238454734,73.4121951219512,55.653,"Africa","Post-2020",9.31422747495417
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2022,10013.366859074,3.256,7.89627619168551,73.973,60.946,"Americas","Post-2020",9.21177602683779
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2023,10253.5262648956,2.765,5.52796087314385,75.069,61.743,"Americas","Post-2020",9.23547447391487
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2020,9234.64362409252,4.44,3.39683415570006,70.449,56.426,"Americas","Post-2020",9.1308255842051
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2021,9728.05680082173,4.019,5.68920847683757,69.75,59.925,"Americas","Post-2020",9.18287223325849
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2017,10193.7727202899,3.419,6.04145724018993,74.261,60.209,"Americas","Pre-2020",9.22963038950747
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2018,10296.8690920868,3.275,4.89935015356547,74.301,60.429,"Americas","Pre-2020",9.23969226855081
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2019,10159.4448356722,3.477,3.63596142127045,74.53,61.12,"Americas","Pre-2020",9.22625750321263
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2016,10100.5021214851,3.853,2.82170784747655,74.376,60.427,"Americas","Pre-2020",9.22043941667041
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2015,10021.2386124039,4.311,2.72064064964029,74.431,60.552,"Americas","Pre-2020",9.21256176409714
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2023,2930.55143045833,NA,1.47794302865692,67.198,NA,"Oceania","Post-2020",7.98328706032622
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2017,2928.72277934078,NA,0.582253735254647,65.761,NA,"Oceania","Pre-2020",7.98266308297541
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2016,2915.62716763945,NA,-1.03746806405333,65.576,NA,"Oceania","Pre-2020",7.97818314806823
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2022,2929.91266261092,NA,5.40874375479069,66.961,NA,"Oceania","Post-2020",7.98306914245421
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2018,2917.31795034991,NA,1.49840023593732,65.943,NA,"Oceania","Pre-2020",7.97876268488429
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2019,3026.12235068898,NA,1.92385170787928,66.196,NA,"Oceania","Pre-2020",8.01536772798979
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2015,2911.16211045292,NA,-0.298115837381087,65.306,NA,"Oceania","Pre-2020",7.97665107756546
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2021,3030.84654184752,NA,3.19128406597464,66.152,NA,"Oceania","Post-2020",8.01692713263427
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2020,2958.48866022271,NA,0.554594630853189,65.878,NA,"Oceania","Post-2020",7.99277178247036
"Moldova","MDA","Europe & Central Asia","Upper middle income",2019,3438.67732670712,1.466,4.83778351428724,70.181,69.332,"Europe","Pre-2020",8.14313294559208
"Moldova","MDA","Europe & Central Asia","Upper middle income",2020,3188.91691602699,1.186,3.76597122245358,69.914,69.68,"Europe","Post-2020",8.06775015030711
"Moldova","MDA","Europe & Central Asia","Upper middle income",2017,3085.33305844263,1.586,6.57022997455602,70.375,68.331,"Europe","Pre-2020",8.03473895271285
"Moldova","MDA","Europe & Central Asia","Upper middle income",2021,3688.16729442144,0.785,5.10641129002836,68.991,72.51,"Europe","Post-2020",8.21315604609985
"Moldova","MDA","Europe & Central Asia","Upper middle income",2022,3611.95484829954,0.897,28.7372976766236,71.546,72.531,"Europe","Post-2020",8.19228123405863
"Moldova","MDA","Europe & Central Asia","Upper middle income",2023,3760.70006337895,1.555,13.4170104381299,71.198,70.654,"Europe","Post-2020",8.23262627871309
"Moldova","MDA","Europe & Central Asia","Upper middle income",2015,2749.55137054338,1.742,9.67624033101852,70.118,70.215,"Europe","Pre-2020",7.91955666894291
"Moldova","MDA","Europe & Central Asia","Upper middle income",2016,2910.95486872376,1.557,6.3593089803794,70.179,69.907,"Europe","Pre-2020",7.97657991081865
"Moldova","MDA","Europe & Central Asia","Upper middle income",2018,3267.9961042872,1.196,3.04505397337069,70.236,67.053,"Europe","Pre-2020",8.09223821500958
"Monaco","MCO","Europe & Central Asia","High income",2015,170437.101188261,NA,NA,85.323,NA,"Europe","Pre-2020",12.0461274669056
"Monaco","MCO","Europe & Central Asia","High income",2016,173120.189785092,NA,NA,85.63,NA,"Europe","Pre-2020",12.06174714722
"Monaco","MCO","Europe & Central Asia","High income",2023,224582.449752101,NA,NA,86.372,NA,"Europe","Post-2020",12.3220026309138
"Monaco","MCO","Europe & Central Asia","High income",2021,194674.777609089,NA,NA,85.113,NA,"Europe","Post-2020",12.1790907748335
"Monaco","MCO","Europe & Central Asia","High income",2022,213937.006283651,NA,NA,85.746,NA,"Europe","Post-2020",12.2734415617723
"Monaco","MCO","Europe & Central Asia","High income",2020,161262.925884403,NA,NA,86.089,NA,"Europe","Post-2020",11.9907975930028
"Monaco","MCO","Europe & Central Asia","High income",2017,165781.779121526,NA,NA,85.878,NA,"Europe","Pre-2020",12.0184336509182
"Monaco","MCO","Europe & Central Asia","High income",2018,173041.761057866,NA,NA,86.084,NA,"Europe","Pre-2020",12.0612940166824
"Monaco","MCO","Europe & Central Asia","High income",2019,185582.7556905,NA,NA,86.151,NA,"Europe","Pre-2020",12.1312615722846
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2017,3956.2049437134,6.359,4.30143105302339,70.5434146341463,59.139,"Asia","Pre-2020",8.2832932327441
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2016,3817.91962716702,7.235,0.733272227314403,70.2239024390244,58.397,"Asia","Pre-2020",8.24772284148612
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2018,4183.85566447661,5.377,6.82424790145522,70.8270731707317,59.747,"Asia","Pre-2020",8.33922749355382
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2019,4337.8167085432,9.269,7.30106953550727,71.0531707317073,64.305,"Asia","Pre-2020",8.37535694211818
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2020,4066.03410882791,6.594,3.7237230614026,71.3490243902439,61.967,"Asia","Post-2020",8.31066929260132
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2021,4063.53669849245,7.747,7.35894657888157,71.6451219512195,60.196,"Asia","Post-2020",8.31005504217587
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2022,4205.88554513551,6.211,15.1509728200805,71.9007317073171,61.655,"Asia","Post-2020",8.34447787740525
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2023,4456.53627552726,5.503,10.3503418210123,72.1224390243902,61.145,"Asia","Post-2020",8.40235148779218
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2015,3838.92126989984,4.861,5.73568281938325,70.810243902439,59.674,"Asia","Pre-2020",8.25320714274134
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2016,6675.1345781084,17.732,-0.27138502338522,76.5414634146342,52.747,"Europe","Pre-2020",8.80629444307291
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2021,7321.23528662053,16.543,2.41080198403166,73.8243902439024,48.102,"Europe","Post-2020",8.898670927365
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2022,7808.54763337242,14.851,13.0403036347004,76.1878048780488,48.355,"Europe","Post-2020",8.96310231969302
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2019,7626.25402306444,15.128,0.361563704540745,76.6829268292683,54.558,"Europe","Pre-2020",8.93948316737393
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2015,6491.19280618646,17.555,1.54869158222486,76.6024390243903,52.374,"Europe","Pre-2020",8.77835562723637
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2017,6982.94131741672,16.082,2.38023599053135,76.6853658536585,52.64,"Europe","Pre-2020",8.8513686950524
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2018,7332.18614231451,15.19,2.61122378263799,77.8853658536585,53.566,"Europe","Pre-2020",8.90016537196834
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2023,8304.2554082997,14.621,8.58476910455405,77.5878048780488,48.275,"Europe","Post-2020",9.02464377513258
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2020,6460.59163175748,17.878,-0.255655699848511,75.9317073170732,50.373,"Europe","Post-2020",8.77363094905443
"Morocco","MAR","Middle East & North Africa","Lower middle income",2017,3242.64428710938,9.223,0.754663249323624,73.608,45.5,"Africa","Pre-2020",8.08445275666734
"Morocco","MAR","Middle East & North Africa","Lower middle income",2018,3304.7119140625,9.271,1.80391671141895,73.946,45.76,"Africa","Pre-2020",8.10340713425206
"Morocco","MAR","Middle East & North Africa","Lower middle income",2015,3146.24780273438,9.46,1.55790711346268,72.894,47.47,"Africa","Pre-2020",8.05428363649198
"Morocco","MAR","Middle East & North Africa","Lower middle income",2016,3124.42504882813,9.3,1.63531114327063,73.228,46.55,"Africa","Pre-2020",8.04732556854622
"Morocco","MAR","Middle East & North Africa","Lower middle income",2020,3090.89428710938,11.223,0.705968661338224,73.133,44.609,"Africa","Post-2020",8.03653921996029
"Morocco","MAR","Middle East & North Africa","Lower middle income",2019,3364.73950195313,9.194,0.303386036590358,74.245,46.025,"Africa","Pre-2020",8.12140298077348
"Morocco","MAR","Middle East & North Africa","Lower middle income",2022,3325.560546875,9.494,6.65704202759066,75.161,44.3,"Africa","Post-2020",8.10969418039162
"Morocco","MAR","Middle East & North Africa","Lower middle income",2023,3403.31982421875,9.044,6.09114152504136,75.313,44.275,"Africa","Post-2020",8.13280044069064
"Morocco","MAR","Middle East & North Africa","Lower middle income",2021,3309.130859375,10.576,1.40195883962015,73.385,45.3,"Africa","Post-2020",8.10474300214402
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2016,620.779714954555,3.457,17.4180418197597,59.455,79.033,"Africa","Pre-2020",6.43258587398951
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2019,617.13932000195,3.646,2.80270307928108,61.306,78.975,"Africa","Pre-2020",6.42671386894697
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2017,618.397694360334,3.539,15.1132073899384,60.148,79.011,"Africa","Pre-2020",6.42874754515622
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2015,610.563774706589,3.426,3.55075967356746,58.711,79.053,"Africa","Pre-2020",6.41601924193216
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2022,596.058889461466,3.596,10.2794018093421,63.011,79.118,"Africa","Post-2020",6.39201575084178
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2020,591.804059985932,3.921,3.48393567493207,61.39,78.225,"Africa","Post-2020",6.38486392278759
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2021,588.215854695416,4.053,6.40847652975689,60.268,78.217,"Africa","Post-2020",6.37879259307813
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2018,621.153734194787,3.604,3.91133439990731,60.79,78.992,"Africa","Pre-2020",6.43318722328478
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2023,610.174972826279,3.519,7.12697482131851,63.611,78.977,"Africa","Post-2020",6.41538328941295
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2018,1361.5683126412,0.767,6.87232865662918,66.232,62.361,"Asia","Pre-2020",7.21712666299886
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2019,1440.98988236734,0.407,8.82506696804562,66.457,60.502,"Asia","Pre-2020",7.27377930143147
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2021,1136.9956605414,4.34,7.33058586625421,65.553,55.191,"Asia","Post-2020",7.03702380144649
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2022,1174.76697945755,3.057,7.33058586625421,66.506,55.153,"Asia","Post-2020",7.06967596210515
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2023,1177.76649645563,3.032,7.33058586625421,66.889,55.225,"Asia","Post-2020",7.07222382872196
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2020,1301.31386350667,1.476,7.33058586625421,66.612,60.151,"Asia","Post-2020",7.17189785631872
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2015,1166.73305546337,0.766,9.45417189525994,65.288,64.711,"Asia","Pre-2020",7.06281958886236
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2016,1225.37913970989,1.058,6.92882525816125,65.64,63.377,"Asia","Pre-2020",7.11182131804397
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2017,1290.5640902569,1.356,4.57253655317506,65.909,62.023,"Asia","Pre-2020",7.16360923597122
"Namibia","NAM","Sub-Saharan Africa","Upper middle income",2015,4774.10650865775,20.808,3.39401538410559,60.008,60.639,"Africa","Pre-2020",8.47117155814413
"Namibia","NAM","Sub-Saharan Africa","Upper middle income",2016,4648.62713460213,23.352,6.72858234593342,60.81,60.453,"Africa","Pre-2020",8.44454230925925
"Namibia","NAM","Sub-Saharan Africa","Upper middle income",2017,4476.73324402105,21.733,6.14579981111163,61.661,59.668,"Africa","Pre-2020",8.40687222504511
"Namibia","NAM","Sub-Saharan Africa","Upper middle income",2020,3787.49943973286,21.004,2.20938236933471,64.071,57.885,"Africa","Post-2020",8.23972529348515
"Namibia","NAM","Sub-Saharan Africa","Upper middle income",2018,4400.47537705743,19.877,4.2915910533787,62.579,58.879,"Africa","Pre-2020",8.38969507666912
"Namibia","NAM","Sub-Saharan Africa","Upper middle income",2021,3809.80753359714,20.922,3.61690530108811,60.85,58.308,"Africa","Post-2020",8.24559639673766
"Namibia","NAM","Sub-Saharan Africa","Upper middle income",2022,3905.55135201003,19.695,6.08128114112416,64.19,59.132,"Africa","Post-2020",8.27041025662367
"Namibia","NAM","Sub-Saharan Africa","Upper middle income",2023,3977.97779975114,19.365,5.87993463284272,67.385,59.224,"Africa","Post-2020",8.28878023105754
"Namibia","NAM","Sub-Saharan Africa","Upper middle income",2019,4243.09274481966,19.921,3.72239414422697,63.546,58.936,"Africa","Pre-2020",8.35328335265713
"Nauru","NRU","East Asia & Pacific","High income",2016,7898.2277010259,NA,NA,60.996,NA,"Oceania","Pre-2020",8.97452027431254
"Nauru","NRU","East Asia & Pacific","High income",2017,7309.38138643462,NA,NA,61.101,NA,"Oceania","Pre-2020",8.89705072462972
"Nauru","NRU","East Asia & Pacific","High income",2019,7655.24340340684,NA,NA,61.393,NA,"Oceania","Pre-2020",8.94327672513093
"Nauru","NRU","East Asia & Pacific","High income",2020,7769.40694625475,NA,NA,61.527,NA,"Oceania","Post-2020",8.95807781602558
"Nauru","NRU","East Asia & Pacific","High income",2021,8282.3668394419,NA,NA,61.331,NA,"Oceania","Post-2020",9.02200478785153
"Nauru","NRU","East Asia & Pacific","High income",2018,7124.01760358281,NA,NA,61.238,NA,"Oceania","Pre-2020",8.87136747581209
"Nauru","NRU","East Asia & Pacific","High income",2023,8461.97418049015,NA,NA,62.109,NA,"Oceania","Post-2020",9.0434559487958
"Nauru","NRU","East Asia & Pacific","High income",2015,7703.43149943923,NA,NA,60.897,NA,"Oceania","Pre-2020",8.94955096170169
"Nauru","NRU","East Asia & Pacific","High income",2022,8460.34773930659,NA,NA,61.93,NA,"Oceania","Post-2020",9.04326374715886
